obj_id|image_file|commons_link
132613|7072.tif|https://commons.wikimedia.org/wiki/File:I_ateljén_(Emanuel_Lindgren)_-_Nationalmuseum_-_132613.tif
132587|7073.tif|https://commons.wikimedia.org/wiki/File:Joseph_meets_his_father_Jacob_in_the_desert_(Jean-Antoine_Julien_de_Parme)_-_Nationalmuseum_-_132587.tif
132614|7074.tif|https://commons.wikimedia.org/wiki/File:Porträtt_av_konstnärens_hustru_Sofia_Dorotea_Sandberg_f._Kökeritz_(Johan_Gustaf_Sandberg)_-_Nationalmuseum_-_132614.tif
132615|7076.tif|https://commons.wikimedia.org/wiki/File:Farfar_(August_Jernberg)_-_Nationalmuseum_-_132615.tif
132616|7077-Fo.tif|https://commons.wikimedia.org/wiki/File:Spåscen_(Nicolas_Regnier)_-_Nationalmuseum_-_132616.tif
132619|7079-ram.tif|https://commons.wikimedia.org/wiki/File:Stadsvy_med_stilleben_(Hugo_Salmson)_-_Nationalmuseum_-_132619.tif
132621|7081-ram.tif|https://commons.wikimedia.org/wiki/File:Soluppgång_i_Södertälje_(Mina_Carlson-Bredberg)_-_Nationalmuseum_-_132621.tif
132623|7082.tif|https://commons.wikimedia.org/wiki/File:Flicka_vid_ljussken_(Johan_Gustaf_Sandberg)_-_Nationalmuseum_-_132623.tif
132624|7083-efter-konservering.tif|https://commons.wikimedia.org/wiki/File:Gatumusikanter_vid_Pantheon_(Olof_Södermark)_-_Nationalmuseum_-_132624.tif
132605|7085.tif|https://commons.wikimedia.org/wiki/File:Gustav_I_mottager_bibelöversättningen_av_bröderna_Petri_(Severin_Nilsson)_-_Nationalmuseum_-_132605.tif
132628|7086.tif|https://commons.wikimedia.org/wiki/File:Aktstudie_(Amalia_Lindegren)_-_Nationalmuseum_-_132628.tif
132629|7087.tif|https://commons.wikimedia.org/wiki/File:Apostle_Paul_(Jan_Lievens)_-_Nationalmuseum_-_132629.tif
132632|7088.tif|https://commons.wikimedia.org/wiki/File:Woman_in_Black_(Bertha_Wegmann)_-_Nationalmuseum_-_132632.tif
132625|7091.tif|https://commons.wikimedia.org/wiki/File:Självporträtt_(Peter_Adolf_Hall)_-_Nationalmuseum_-_132625.tif
132626|7092.tif|https://commons.wikimedia.org/wiki/File:Mansporträtt_(Christian_Albrecht_Jensen)_-_Nationalmuseum_-_132626.tif
132701|7093.tif|https://commons.wikimedia.org/wiki/File:Förstad_till_Paris_(Richard_Bergh)_-_Nationalmuseum_-_132701.tif
137675|7120.tif|https://commons.wikimedia.org/wiki/File:Model_having_a_cigarette_(Robert_Lundberg)_-_Nationalmuseum_-_137675.tif
137836|7121.tif|https://commons.wikimedia.org/wiki/File:Sonen_Göran,_3_månader,_upptäcker_ljuslågan_för_första_gången_(Hanna_Pauli)_-_Nationalmuseum_-_137836.tif
137837|7124-ram.tif|https://commons.wikimedia.org/wiki/File:Wooded_Mountain_Landscape_with_Waterfall_and_Travellers_(Gysbrecht_Leytens)_-_Nationalmuseum_-_137837.tif
137952|7125-ram.tif|https://commons.wikimedia.org/wiki/File:Tavern_Scene_with_Smokers_(David_Teniers_d.y.)_-_Nationalmuseum_-_137952.tif
137971|7126-ram.tif|https://commons.wikimedia.org/wiki/File:Man_Holding_a_jug_(Jacob_Toorenvliet)_-_Nationalmuseum_-_137971.tif
137973|7127.tif|https://commons.wikimedia.org/wiki/File:Porträtt_av_medelålders_dam_i_halvfigur_(Nicolaes_Maes)_-_Nationalmuseum_-_137973.tif
149858|7128-framsida.tif|https://commons.wikimedia.org/wiki/File:Cat_on_a_flowery_meadow_(Bruno_Liljefors)_-_Nationalmuseum_-_149858.tif
149869|7129.tif|https://commons.wikimedia.org/wiki/File:Nils_Forsberg_jr_i_Paris-ateljén_(Nils_Forsberg)_-_Nationalmuseum_-_149869.tif
149883|7130.tif|https://commons.wikimedia.org/wiki/File:Stadsvy_med_hamn._Studie_(Edvard_Perséus)_-_Nationalmuseum_-_149883.tif
149888|7131.tif|https://commons.wikimedia.org/wiki/File:Romersk_gosse._Studie_(Edvard_Perséus)_-_Nationalmuseum_-_149888.tif
149898|7132.tif|https://commons.wikimedia.org/wiki/File:Pojke_i_profil._Studie_(Edvard_Perséus)_-_Nationalmuseum_-_149898.tif
150908|7133.tif|https://commons.wikimedia.org/wiki/File:Portrait_of_the_young_Henri_Bertholet-Campan_(1784-1821)_with_the_dog_Aline_-_Nationalmuseum_-_150908.tif
150909|7134.tif|https://commons.wikimedia.org/wiki/File:Lady_in_a_Train_Window_(Anna_Nordgren)_-_Nationalmuseum_-_150909.tif
150967|7137.tif|https://commons.wikimedia.org/wiki/File:Ekar,_aftonstämning_(Gunnar_Gson_Wennerberg)_-_Nationalmuseum_-_150967.tif
156500|7142-ram.tif|https://commons.wikimedia.org/wiki/File:Höst_vid_Vänern_(Åmål)_(Olof_Sager-Nelson)_-_Nationalmuseum_-_156500.tif
157876|7143.tif|https://commons.wikimedia.org/wiki/File:San_Pietro_in_Vincoli,_Rom_(Constantin_Hansen)_-_Nationalmuseum_-_157876.tif
157877|7144.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157877.tif
157881|7145.tif|https://commons.wikimedia.org/wiki/File:Mercur_and_Argos_-_Nationalmuseum_-_157881.tif
157919|7147.tif|https://commons.wikimedia.org/wiki/File:Striden_mellan_Horatierna_och_Kuriatierna_-_Nationalmuseum_-_157919.tif
157920|7148.tif|https://commons.wikimedia.org/wiki/File:Pallas_Athena_(Tommaso_Conca)_-_Nationalmuseum_-_157920.tif
157922|7150.tif|https://commons.wikimedia.org/wiki/File:Madonna_-_Nationalmuseum_-_157922.tif
157923|7151.tif|https://commons.wikimedia.org/wiki/File:Satyr_-_Nationalmuseum_-_157923.tif
157924|7152.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157924.tif
157926|7154.tif|https://commons.wikimedia.org/wiki/File:Eremiter_-_Nationalmuseum_-_157926.tif
157929|7156.tif|https://commons.wikimedia.org/wiki/File:Den_heliga_familjen_-_Nationalmuseum_-_157929.tif
157931|7158.tif|https://commons.wikimedia.org/wiki/File:Vilan_på_flykten_till_Egypten_-_Nationalmuseum_-_157931.tif
157932|7159.tif|https://commons.wikimedia.org/wiki/File:Landskap_med_Maria_Magdalena_-_Nationalmuseum_-_157932.tif
157935|7161.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157935.tif
157936|7162.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157936.tif
157937|7163.tif|https://commons.wikimedia.org/wiki/File:Medusa-huvud_(Giacinto_Calandrucci)_-_Nationalmuseum_-_157937.tif
157945|7165.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157945.tif
157946|7166.tif|https://commons.wikimedia.org/wiki/File:Flora_-_Nationalmuseum_-_157946.tif
157947|7167.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157947.tif
157948|7168.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157948.tif
157949|7169.tif|https://commons.wikimedia.org/wiki/File:Konungarnas_tillbedjan_-_Nationalmuseum_-_157949.tif
157950|7170.tif|https://commons.wikimedia.org/wiki/File:Venus_sätter_bindel_för_Amors_ögon_(Andrea_Schiavone)_-_Nationalmuseum_-_157950.tif
157952|7172.tif|https://commons.wikimedia.org/wiki/File:Pietà_-_Nationalmuseum_-_157952.tif
157953|7173.tif|https://commons.wikimedia.org/wiki/File:Landskap_med_den_Heliga_Familjen_-_Nationalmuseum_-_157953.tif
157955|7175.tif|https://commons.wikimedia.org/wiki/File:Johannes_Döparen_-_Nationalmuseum_-_157955.tif
157956|7176.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157956.tif
157958|7178.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157958.tif
157959|7179.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157959.tif
157961|7181.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157961.tif
157962|7182.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157962.tif
157963|7183.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157963.tif
15638|Grh0968.tif|https://commons.wikimedia.org/wiki/File:Klas_Fleming,_1592-1644_-_Nationalmuseum_-_15638.tif
15641|Grh0971.tif|https://commons.wikimedia.org/wiki/File:David_Klöcker_Ehrenstrahl,_1629-1698_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15641.tif
15642|Grh0972.tif|https://commons.wikimedia.org/wiki/File:Georg_Stiernhielm,_1598-1672_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15642.tif
15645|Grh0975.tif|https://commons.wikimedia.org/wiki/File:Harald_Stake,_1598-1677_-_Nationalmuseum_-_15645.tif
15647|Grh0977.tif|https://commons.wikimedia.org/wiki/File:Axel_Oxenstierna_af_Södermöre,_1583-1654_-_Nationalmuseum_-_15647.tif
15650|Grh0980.tif|https://commons.wikimedia.org/wiki/File:Johan_Adler-Salvius,_1590-1652_-_Nationalmuseum_-_15650.tif
15655|Grh0985.tif|https://commons.wikimedia.org/wiki/File:Gustav_Otto_Stenbock,_1614-1685_-_Nationalmuseum_-_15655.tif
15658|Grh0988.tif|https://commons.wikimedia.org/wiki/File:Anders_Nordenhielm,_1633-1694_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15658.tif
15659|Grh0989.tif|https://commons.wikimedia.org/wiki/File:Carl_Gustaf_Rehnskiöld,_1651-1722,_count,_council_of_the_realm,_field_marshal_-_Nationalmuseum_-_15659.tif
15661|Grh0991.tif|https://commons.wikimedia.org/wiki/File:Georg_Wachschlager,_1648-1720_-_Nationalmuseum_-_15661.tif
15664|Grh0994.tif|https://commons.wikimedia.org/wiki/File:Sophia_Elisabet_Weber,_1659-1730,_gift_med_Elias_Brenner_(Georg_Engelhard_Schröder)_-_Nationalmuseum_-_15664.tif
15666|Grh0996.tif|https://commons.wikimedia.org/wiki/File:Niklas_Keder,_1659-1735_(Georg_Engelhard_Schröder)_-_Nationalmuseum_-_15666.tif
15667|Grh0997.tif|https://commons.wikimedia.org/wiki/File:Johan_Gabriel_Sparfvenfeldt,_1655-1727_(David_von_Krafft)_-_Nationalmuseum_-_15667.tif
15669|Grh0999.tif|https://commons.wikimedia.org/wiki/File:Gustav_Cronhielm_af_Flosta,_1664-1737_(David_von_Krafft)_-_Nationalmuseum_-_15669.tif
15670|Grh1000.tif|https://commons.wikimedia.org/wiki/File:Samuel_Åkerhielm_af_Margretelund_d.y.,_1684-1768_(Lorens_Pasch_d.ä.)_-_Nationalmuseum_-_15670.tif
15676|Grh1006.tif|https://commons.wikimedia.org/wiki/File:Erik_Benzelius_d.y.,_1675-1743_(Johan_Henrik_Scheffel)_-_Nationalmuseum_-_15676.tif
15678|Grh1008.tif|https://commons.wikimedia.org/wiki/File:Jesper_Svedberg,_1653-1735_-_Nationalmuseum_-_15678.tif
15682|Grh1012.tif|https://commons.wikimedia.org/wiki/File:Gyllenborg_Karl,_1679-1746_(Lorens_Pasch_d.ä.)_-_Nationalmuseum_-_15682.tif
15685|Grh1015.tif|https://commons.wikimedia.org/wiki/File:Christopher_Polhem,_1661-1751_(David_von_Krafft)_-_Nationalmuseum_-_15685.tif
157965|7185.tif|https://commons.wikimedia.org/wiki/File:Den_heliga_Maria_Magdalena_-_Nationalmuseum_-_157965.tif
157967|7187.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157967.tif
157968|7188.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157968.tif
157969|7189.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157969.tif
157970|7190.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157970.tif
157971|7191.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157971.tif
157972|7192.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157972.tif
157974|7194.tif|https://commons.wikimedia.org/wiki/File:Landskap_med_figurer_-_Nationalmuseum_-_157974.tif
157975|7195.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157975.tif
157976|7196.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157976.tif
157978|7197.tif|https://commons.wikimedia.org/wiki/File:Figurstudie_-_Nationalmuseum_-_157978.tif
157979|7198.tif|https://commons.wikimedia.org/wiki/File:Figurstudie_av_sittande_man_-_Nationalmuseum_-_157979.tif
157980|7199.tif|https://commons.wikimedia.org/wiki/File:Landskap_-_Nationalmuseum_-_157980.tif
157927|7200.tif|https://commons.wikimedia.org/wiki/File:Apostlahuvud_(Guido_Reni)_-_Nationalmuseum_-_157927.tif
157933|7201.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157933.tif
157938|7202.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157938.tif
157939|7203.tif|https://commons.wikimedia.org/wiki/File:Christ_with_the_crown_of_thorns_(Callisto_Piazza)_-_Nationalmuseum_-_157939.tif
157941|7204.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157941.tif
157942|7205.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157942.tif
157943|7206.tif|https://commons.wikimedia.org/wiki/File:Martyr_-_Nationalmuseum_-_157943.tif
157977|7207.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157977.tif
157981|7208.tif|https://commons.wikimedia.org/wiki/File:Helgon_(Pietro_da_Cortona)_-_Nationalmuseum_-_157981.tif
157982|7209.tif|https://commons.wikimedia.org/wiki/File:Saint_(Pietro_da_Cortona)_-_Nationalmuseum_-_157982.tif
157983|7210.tif|https://commons.wikimedia.org/wiki/File:Figure_(Pietro_da_Cortona)_-_Nationalmuseum_-_157983.tif
157984|7211.tif|https://commons.wikimedia.org/wiki/File:Figure_(Pietro_da_Cortona)_-_Nationalmuseum_-_157984.tif
157986|7213.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157986.tif
157987|7214.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157987.tif
157988|7215.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157988.tif
157989|7216.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157989.tif
157990|7217.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157990.tif
157991|7218.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157991.tif
157994|7221.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157994.tif
157995|7222.tif|https://commons.wikimedia.org/wiki/File:Bambocciata_-_Nationalmuseum_-_157995.tif
157996|7223.tif|https://commons.wikimedia.org/wiki/File:St_Mary_Magdalen_-_Nationalmuseum_-_157996.tif
157997|7224.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_157997.tif
157998|7225.tif|https://commons.wikimedia.org/wiki/File:Apollo_-_Nationalmuseum_-_157998.tif
157999|7226.tif|https://commons.wikimedia.org/wiki/File:Aurora_-_Nationalmuseum_-_157999.tif
158000|7227.tif|https://commons.wikimedia.org/wiki/File:Moses_Receives_the_Ten_Commandments_on_Mount_Sinai_-_Nationalmuseum_-_158000.tif
158001|7228.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_158001.tif
158002|7229.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_158002.tif
158003|7230.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_158003.tif
158004|7231.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_158004.tif
158005|7232-ram-8bit.tif|https://commons.wikimedia.org/wiki/File:Four_hermits_on_a_mountain_-_Nationalmuseum_-_158005.tif
158006|7233.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_158006.tif
158007|7234.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_158007.tif
158009|7236.tif|https://commons.wikimedia.org/wiki/File:Pulcinello-Pulcinella_-_Nationalmuseum_-_158009.tif
158010|7237.tif|https://commons.wikimedia.org/wiki/File:Farmers_-_Nationalmuseum_-_158010.tif
158011|7238.tif|https://commons.wikimedia.org/wiki/File:The_Holy_Family_-_Nationalmuseum_-_158011.tif
158014|7241.tif|https://commons.wikimedia.org/wiki/File:John_the_Baptist_-_Nationalmuseum_-_158014.tif
158016|7243.tif|https://commons.wikimedia.org/wiki/File:Farmers_-_Nationalmuseum_-_158016.tif
158017|7244.tif|https://commons.wikimedia.org/wiki/File:Virgin_Mary_with_baby_Jesus_-_Nationalmuseum_-_158017.tif
158018|7245.tif|https://commons.wikimedia.org/wiki/File:Landscape_-_Nationalmuseum_-_158018.tif
15690|Grh1020.tif|https://commons.wikimedia.org/wiki/File:Charles_Emil_Lewenhaupt,_1691-1743_(Johan_Henrik_Scheffel)_-_Nationalmuseum_-_15690.tif
15692|Grh1022.tif|https://commons.wikimedia.org/wiki/File:Nicodemus_Tessin_d.y.,_1654-1728_(Georg_Desmarées)_-_Nationalmuseum_-_15692.tif
15693|Grh1023.tif|https://commons.wikimedia.org/wiki/File:Magnus_Stenbock,_1665-1717,_count,_field_marshal_(Georg_Engelhard_Schröder)_-_Nationalmuseum_-_15693.tif
15695|Grh1025.tif|https://commons.wikimedia.org/wiki/File:Adam_Ludvig_Lewenhaupt,_1659-1719,_count,_general_(David_von_Krafft)_-_Nationalmuseum_-_15695.tif
15697|Grh1027.tif|https://commons.wikimedia.org/wiki/File:Johan_Ludvig_Hård,_1719-1798_(Magnus_Hallman)_-_Nationalmuseum_-_15697.tif
15698|Grh1028.tif|https://commons.wikimedia.org/wiki/File:Erik_Brahe,_1722-1756_(Magnus_Hallman)_-_Nationalmuseum_-_15698.tif
15699|Grh1029.tif|https://commons.wikimedia.org/wiki/File:Arvid_Bernard_Horn_af_Ekebyholm,_1664-1742_(Lorens_Pasch_d.ä.)_-_Nationalmuseum_-_15699.tif
15700|Grh1030.tif|https://commons.wikimedia.org/wiki/File:Hedvig_Charlotta_Nordenflycht,_1718-1763_-_Nationalmuseum_-_15700.tif
15701|Grh1031.tif|https://commons.wikimedia.org/wiki/File:Anna_Charlotta_Stapelmohr,_1754-1791,_g_Schröderheim_(Per_Krafft_d.ä.)_-_Nationalmuseum_-_15701.tif
15706|Grh1036.tif|https://commons.wikimedia.org/wiki/File:Carl_Gustaf_Tessin,_1695-1770,_greve_(Jakob_Björck)_-_Nationalmuseum_-_15706.tif
15709|Grh1039.tif|https://commons.wikimedia.org/wiki/File:Gustaf_Kierman,_1702-1766,_grosshandlare_-_Nationalmuseum_-_15709.tif
15710|Grh1040.tif|https://commons.wikimedia.org/wiki/File:Emanuel_Swedenborg,_1688-1772,_ämbetsman_(Per_Krafft_d.ä.)_-_Nationalmuseum_-_15710.tif
15716|Grh1046.tif|https://commons.wikimedia.org/wiki/File:Elis_Schröderheim,_1747-1795,_ämbetsman_(Per_Krafft_d.ä.)_-_Nationalmuseum_-_15716.tif
15723|Grh1053.tif|https://commons.wikimedia.org/wiki/File:Carl_von_Linné,_1707-1778,_botanist,_professor_(Alexander_Roslin)_-_Nationalmuseum_-_15723.tif
15726|Grh1056.tif|https://commons.wikimedia.org/wiki/File:Klas_Grill,_1705-1767,_kommerserråd_(Jakob_Björck)_-_Nationalmuseum_-_15726.tif
15727|Grh1057.tif|https://commons.wikimedia.org/wiki/File:Carl_Hårleman,_1700-1753,_friherre_(Martin_van_Meytens_d.y.)_-_Nationalmuseum_-_15727.tif
15729|Grh1059.tif|https://commons.wikimedia.org/wiki/File:Ture_Gabriel_Bielke,_1684-1763,_greve_(Martin_van_Meytens_d.y.)_-_Nationalmuseum_-_15729.tif
15730|Grh1060.tif|https://commons.wikimedia.org/wiki/File:Jon_Bengtson_i_Ströby,_1719-1797,_riksdagsman_(Lorens_Pasch_d.y.)_-_Nationalmuseum_-_15730.tif
15731|Grh1061.tif|https://commons.wikimedia.org/wiki/File:Carl_Michael_Bellman,_1740-1795,_skald_(Per_Krafft_d.ä.)_-_Nationalmuseum_-_15731.tif
15734|Grh1064.tif|https://commons.wikimedia.org/wiki/File:Carl_Didrik_Ehrenpreus,_1692-1760,_greve_(Per_Fjellström)_-_Nationalmuseum_-_15734.tif
15735|Grh1065.tif|https://commons.wikimedia.org/wiki/File:Mattias_Alexander_von_Ungern-Sternberg,_1689-1763,_friherre_(Johan_Henrik_Scheffel)_-_Nationalmuseum_-_15735.tif
15737|Grh1067.tif|https://commons.wikimedia.org/wiki/File:Johan_Liljencrantz,_1730-1815,_greve_(Lorens_Pasch_d.y.)_-_Nationalmuseum_-_15737.tif
15739|Grh1069.tif|https://commons.wikimedia.org/wiki/File:Självporträtt_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_15739.tif
15746|Grh1076.tif|https://commons.wikimedia.org/wiki/File:Festmåltid_vid_hovet_i_Wien_En_grand_couvert_(Johan_Lundberg)_-_Nationalmuseum_-_15746.tif
15747|Grh1077.tif|https://commons.wikimedia.org/wiki/File:Leopold_II,_1747-1792,_tysk-romersk_kejsare_-_Nationalmuseum_-_15747.tif
15749|Grh1079.tif|https://commons.wikimedia.org/wiki/File:Marie_Antoinette,_1755-1793,_ärkehertiginna_av_Österrike,_drottning_av_Frankrike_(Joseph_Hickel)_-_Nationalmuseum_-_15749.tif
15755|Grh1085.tif|https://commons.wikimedia.org/wiki/File:Filip,_1630-1703,_pfalzgreve_av_Sulzbach_(Abraham_Wuchters)_-_Nationalmuseum_-_15755.tif
15757|Grh1087.tif|https://commons.wikimedia.org/wiki/File:Blomstersmyckande_putti_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15757.tif
15767|Grh1097.tif|https://commons.wikimedia.org/wiki/File:Fredrik_II,_1712-1786,_kung_av_Preussen_(Antoine_Pesne)_-_Nationalmuseum_-_15767.tif
15772|Grh1102.tif|https://commons.wikimedia.org/wiki/File:Sofia_Charlotta,_1668-1705,_prinsessa_av_Pfalz,_hertiginna_av_Braunschweig-Lüneburg_k_-_Nationalmuseum_-_15772.tif
15773|Grh1103.tif|https://commons.wikimedia.org/wiki/File:August_Vilhelm,_1722-1758,_prins_av_Preussen_(Antoine_Pesne)_-_Nationalmuseum_-_15773.tif
15774|Grh1104.tif|https://commons.wikimedia.org/wiki/File:Johanna_Charlotta,_1682-1750,_prinsessa_av_Anhalt-Dessau,_markgrevinna_av_Brandenburg_-_Nationalmuseum_-_15774.tif
15779|Grh1109.tif|https://commons.wikimedia.org/wiki/File:Ludvig_I,_1173-1231,_hertig_av_Bayern,_pfalzgreve_vid_Rehn_-_Nationalmuseum_-_15779.tif
15780|Grh1110.tif|https://commons.wikimedia.org/wiki/File:Johan_II,_1584-1635,_pfalzgreve_av_Zweibrücken_-_Nationalmuseum_-_15780.tif
15781|Grh1111.tif|https://commons.wikimedia.org/wiki/File:Okänd_man_troligen_furste_-_Nationalmuseum_-_15781.tif
15787|Grh1117.tif|https://commons.wikimedia.org/wiki/File:Sofia_Hedvig,_1677-1735,_prinsessa_av_Danmark_-_Nationalmuseum_-_15787.tif
15793|Grh1123.tif|https://commons.wikimedia.org/wiki/File:Karl_den_XII,_1682-1718,_king_of_Sweden_(Axel_Sparre)_-_Nationalmuseum_-_15793.tif
15794|Grh1124.tif|https://commons.wikimedia.org/wiki/File:Anna_Katarina,_1575-1612,_prinsessa_av_Brandenburg,_drottning_av_Danmark_(Remmert_Petersen)_-_Nationalmuseum_-_15794.tif
15800|Grh1130.tif|https://commons.wikimedia.org/wiki/File:Margareta,_1353-1412,_drottning_av_Danmark,_Norge_och_Sverige_-_Nationalmuseum_-_15800.tif
15801|Grh1131.tif|https://commons.wikimedia.org/wiki/File:Fredrik_I,_1471-1533,_kung_av_Danmark_och_Norge_och_Anna,_1487-1514,_prinsessa_av_Brandenburg_-_Nationalmuseum_-_15801.tif
15804|Grh1134.tif|https://commons.wikimedia.org/wiki/File:Kristian_II,_1481-1559,_kung_av_Danmark,_Sverige_och_Norge_-_Nationalmuseum_-_15804.tif
15813|GRH1143.tif|https://commons.wikimedia.org/wiki/File:Fredriksborgs_slott,_Danmark_(Laurens_Barata)_-_Nationalmuseum_-_15813.tif
